;IdEstacion;Nombre Estacion;Latitud;Longitud;Altura;A̱o;Mes;Dia;TMinima;TMaxima;KelvinMin;KelvinMax
4988;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;5;10.9;20.2;284.05;293.35
4989;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;6;5.1;15.7;278.25;288.85
4990;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;7;2.6;13.0;275.75;286.15
4991;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;8;6.0;17.3;279.15;290.45
4992;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;9;6.8;15.6;279.95;288.75
4993;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;10;2.8;18.1;275.95;291.25
4994;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;11;6.9;17.1;280.05;290.25
4995;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;12;8.2;16.1;281.35;289.25
4996;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;13;2.5;18.2;275.65;291.35
4997;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;14;1.4;18.8;274.55;291.95
4998;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;15;1.2;19.4;274.35;292.55
4999;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;16;3.4;17.8;276.55;290.95
5000;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;17;6.3;23.3;279.45;296.45
5001;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;18;5.0;23.5;278.15;296.65
5002;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;19;4.8;19.4;277.95;292.55
5003;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;20;8.8;16.3;281.95;289.45
5004;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;21;-0.2;19.3;272.95;292.45
5005;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;22;10.5;18.0;283.65;291.15
5006;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;23;8.6;19.6;281.75;292.75
5007;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;24;10.0;18.2;283.15;291.35
5008;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;25;3.6;20.7;276.75;293.85
5009;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;26;7.1;16.9;280.25;290.05
5010;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;27;1.4;12.3;274.55;285.45
5011;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;28;4.3;18.0;277.45;291.15
5012;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;29;3.2;16.0;276.35;289.15
5013;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;30;6.0;18.4;279.15;291.55
5014;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;3;31;1.8;20.1;274.95;293.25
5015;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;1;2.2;21.8;275.35;294.95
5016;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;2;3.6;19.8;276.75;292.95
5017;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;3;3.3;21.9;276.45;295.05
5018;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;4;3.3;16.0;276.45;289.15
5019;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;5;5.5;11.4;278.65;284.55
5020;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;6;1.8;17.4;274.95;290.55
5021;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;7;5.0;14.2;278.15;287.35
5022;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;8;2.4;16.4;275.55;289.55
5023;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;9;6.3;17.9;279.45;291.05
5024;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;10;7.6;10.1;280.75;283.25
5025;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;11;-2.6;11.9;270.55;285.05
5026;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;12;3.6;14.9;276.75;288.05
5027;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;13;5.1;14.9;278.25;288.05
5028;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;14;8.0;16.3;281.15;289.45
5029;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;15;7.0;19.0;280.15;292.15
5030;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;16;12.1;20.3;285.25;293.45
5031;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;17;8.4;22.5;281.55;295.65
5032;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;18;13.2;20.2;286.35;293.35
5033;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;19;6.5;20.2;279.65;293.35
5034;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;20;5.8;16.0;278.95;289.15
5035;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;21;10.8;19.2;283.95;292.35
5036;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;22;5.0;18.3;278.15;291.45
5037;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;23;7.1;17.1;280.25;290.25
5038;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;24;1.1;14.1;274.25;287.25
5039;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;25;4.6;16.1;277.75;289.25
5040;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;26;4.5;14.6;277.65;287.75
5041;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;27;9.0;13.0;282.15;286.15
5042;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;28;6.8;15.9;279.95;289.05
5043;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;29;5.1;13.3;278.25;286.45
5044;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;4;30;4.0;11.2;277.15;284.35
5045;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;1;-1.0;10.8;272.15;283.95
5046;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;2;-1.8;6.7;271.35;279.85
5047;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;3;0.5;9.2;273.65;282.35
5048;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;4;2.8;12.0;275.95;285.15
5049;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;5;1.0;9.4;274.15;282.55
5050;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;6;3.5;12.4;276.65;285.55
5051;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;7;3.4;7.5;276.55;280.65
5052;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;8;5.0;13.4;278.15;286.55
5053;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;9;2.1;15.0;275.25;288.15
5054;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;10;6.2;12.0;279.35;285.15
5055;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;11;0.0;8.0;273.15;281.15
5056;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;12;3.2;5.1;276.35;278.25
5057;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;13;0.4;6.7;273.55;279.85
5058;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;14;0.9;6.1;274.05;279.25
5059;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;15;4.3;10.1;277.45;283.25
5060;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;16;-0.3;9.9;272.85;283.05
5061;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;17;0.9;9.6;274.05;282.75
5062;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;18;0.2;10.4;273.35;283.55
5063;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;19;0.6;10.4;273.75;283.55
5064;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;20;-1.2;11.8;271.95;284.95
5065;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;21;3.8;9.9;276.95;283.05
5066;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;22;-2.2;13.1;270.95;286.25
5067;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;23;5.8;7.7;278.95;280.85
5068;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;24;-1.5;1.1;271.65;274.25
5069;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;25;0.1;6.4;273.25;279.55
5070;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;26;1.9;6.0;275.05;279.15
5071;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;27;0.4;5.5;273.55;278.65
5072;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;28;0.4;6.7;273.55;279.85
5073;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;29;-0.7;5.2;272.45;278.35
5074;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;30;3.2;9.4;276.35;282.55
5075;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;5;31;1.8;5.8;274.95;278.95
5076;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;1;0.0;6.0;273.15;279.15
5077;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;2;2.0;10.0;275.15;283.15
5078;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;3;2.2;7.4;275.35;280.55
5079;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;4;0.6;4.2;273.75;277.35
5080;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;5;-0.1;6.7;273.05;279.85
5081;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;6;-1.0;8.7;272.15;281.85
5082;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;7;0.4;7.3;273.55;280.45
5083;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;8;-1.0;12.0;272.15;285.15
5084;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;9;0.8;11.9;273.95;285.05
5085;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;10;6.2;11.0;279.35;284.15
5086;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;11;3.3;12.6;276.45;285.75
5087;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;12;1.2;8.5;274.35;281.65
5088;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;13;0.6;7.7;273.75;280.85
5089;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;14;-3.2;-0.6;269.95;272.55
5090;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;15;-0.4;6.4;272.75;279.55
5091;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;16;-1.0;5.2;272.15;278.35
5092;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;17;3.2;5.5;276.35;278.65
5093;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;18;-2.7;3.5;270.45;276.65
5094;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;19;-2.2;7.2;270.95;280.35
5095;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;20;1.9;13.7;275.05;286.85
5096;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;21;0.4;5.0;273.55;278.15
5097;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;22;3.0;9.2;276.15;282.35
5098;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;23;2.9;7.3;276.05;280.45
5099;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;24;3.3;9.8;276.45;282.95
5100;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;25;3.2;13.1;276.35;286.25
5101;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;26;5.1;14.1;278.25;287.25
5102;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;27;4.7;12.5;277.85;285.65
5103;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;28;5.3;8.0;278.45;281.15
5104;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;29;0.2;6.0;273.35;279.15
5105;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;6;30;-4.5;4.3;268.65;277.45
5106;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;7;1;-0.9;6.3;272.25;279.45
5107;470001;Lord Cochrane Ad.;47&deg 14' 40'' S;72&deg 35' 10'' W;196;2013;7;2;4.0;;277.15;
5108;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;1;7.0;17.5;280.15;290.65
5109;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;2;5.0;16.6;278.15;289.75
5110;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;3;5.3;16.0;278.45;289.15
5111;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;4;11.0;18.8;284.15;291.95
5112;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;5;7.8;16.0;280.95;289.15
5113;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;6;3.6;11.8;276.75;284.95
5114;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;7;4.8;11.5;277.95;284.65
5115;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;8;5.0;14.6;278.15;287.75
5116;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;9;10.6;21.0;283.75;294.15
5117;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;10;14.4;24.6;287.55;297.75
5118;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;11;7.7;18.2;280.85;291.35
5119;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;12;8.0;17.0;281.15;290.15
5120;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;13;7.0;18.0;280.15;291.15
5121;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;14;4.0;19.0;277.15;292.15
5122;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;15;11.0;18.2;284.15;291.35
5123;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;16;10.4;17.2;283.55;290.35
5124;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;17;6.4;20.2;279.55;293.35
5125;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;18;11.1;23.2;284.25;296.35
5126;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;19;10.0;25.6;283.15;298.75
5127;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;20;9.0;27.2;282.15;300.35
5128;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;21;10.0;24.9;283.15;298.05
5129;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;22;10.6;14.2;283.75;287.35
5130;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;23;8.0;14.9;281.15;288.05
5131;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;24;5.1;13.6;278.25;286.75
5132;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;25;7.2;16.4;280.35;289.55
5133;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;26;0.4;21.2;273.55;294.35
5134;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;27;10.6;18.8;283.75;291.95
5135;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;28;9.0;18.6;282.15;291.75
5136;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;29;9.2;20.1;282.35;293.25
5137;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;30;7.6;18.1;280.75;291.25
5138;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;1;31;8.6;16.0;281.75;289.15
5139;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;1;6.4;14.2;279.55;287.35
5140;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;2;7.8;15.2;280.95;288.35
5141;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;3;9.8;20.2;282.95;293.35
5142;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;4;7.2;19.2;280.35;292.35
5143;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;5;13.4;22.2;286.55;295.35
5144;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;6;7.0;18.0;280.15;291.15
5145;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;7;9.7;17.9;282.85;291.05
5146;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;8;7.0;23.2;280.15;296.35
5147;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;9;8.2;17.2;281.35;290.35
5148;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;10;3.8;17.2;276.95;290.35
5149;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;11;12.0;21.8;285.15;294.95
5150;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;12;4.9;14.1;278.05;287.25
5151;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;13;6.0;15.8;279.15;288.95
5152;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;14;8.2;14.4;281.35;287.55
5153;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;15;2.0;12.2;275.15;285.35
5154;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;16;2.4;10.8;275.55;283.95
5155;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;17;5.8;15.2;278.95;288.35
5156;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;18;7.6;17.1;280.75;290.25
5157;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;19;7.8;15.0;280.95;288.15
5158;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;20;10.0;17.6;283.15;290.75
5159;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;21;9.0;17.0;282.15;290.15
5160;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;22;3.8;14.6;276.95;287.75
5161;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;23;9.0;12.5;282.15;285.65
5162;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;24;4.9;15.8;278.05;288.95
5163;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;25;4.6;16.8;277.75;289.95
5164;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;26;9.1;15.2;282.25;288.35
5165;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;27;4.2;19.7;277.35;292.85
5166;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;2;28;5.0;16.0;278.15;289.15
5167;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;1;3.0;18.4;276.15;291.55
5168;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;2;5.0;19.6;278.15;292.75
5169;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;3;9.0;21.4;282.15;294.55
5170;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;4;11.4;19.3;284.55;292.45
5171;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;5;5.2;16.8;278.35;289.95
5172;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;6;1.2;12.8;274.35;285.95
5173;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;7;-0.8;11.4;272.35;284.55
5174;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;8;0.6;10.9;273.75;284.05
5175;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;9;0.4;10.8;273.55;283.95
5176;510005;Teniente Gallardo. Puerto Natales Ad.;51&deg 42' 26'' S;72&deg 49' 40'' W;70;2013;3;10;1.2;13.4;274.35;286.55
